NAME,LATITUDE,LONGITUDE,CITY,STATE
EASTERN IDAHO REGIONAL MEDICAL CENTER,43.46997591,-111.9916541,IDAHO FALLS,ID
ST. LUKE'S ELMORE,43.13889106,-115.6935963,MOUNTAIN HOME,ID
VIBRA HOSPITAL OF FORT WAYNE,41.06113935,-85.14550814,FORT WAYNE,IN
COMMUNITY HEALTH NETWORK REHABILITATION HOSPITAL,39.89892094,-86.03791071,INDIANAPOLIS,IN
MERIDIAN SERVICES CORP,40.19678348,-85.41481236,MUNCIE,IN
PORTER-PORTAGE HOSPITAL CAMPUS-ER,41.546435,-87.18433191,PORTAGE,IN
REID HOSPITAL-ER,39.84524191,-84.88634452,RICHMOND,IN
REID HOSPITAL & HEALTH CARE SERVICES,39.86471001,-84.88428452,RICHMOND,IN
COFFEYVILLE REGIONAL MEDICAL CENTER,37.04099368,-95.63942734,COFFEYVILLE,KS
CITIZENS MEDICAL CENTER,39.37871942,-101.0443892,COLBY,KS
MERCY HOSPITAL COLUMBUS,37.17256767,-94.84313905,COLUMBUS,KS
ANTHONY MEDICAL CENTER,37.15499259,-98.01734909,ANTHONY,KS
MEMORIAL HOSPITAL,38.92535294,-97.20596725,ABILENE,KS
ASHLAND HEALTH CENTER,37.18918011,-99.77242157,ASHLAND,KS
ATCHISON HOSPITAL,39.53623509,-95.1284569,ATCHISON,KS
RAWLINS COUNTY HEALTH CENTER,39.8138896,-101.0383426,ATWOOD,KS
REPUBLIC COUNTY HOSPITAL,39.81724828,-97.63730624,BELLEVILLE,KS
MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,39.46720382,-98.1143798,BELOIT,KS
SUMNER COUNTY HOSPITAL,37.02613414,-97.61026422,CALDWELL,KS
NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,37.675277,-95.47211654,CHANUTE,KS
CLAY COUNTY MEDICAL CENTER,39.3917008,-97.12357066,CLAY CENTER,KS
COMANCHE COUNTY HOSPITAL,37.26807941,-99.33265465,COLDWATER,KS
CLOUD COUNTY HEALTH CENTER,39.56553726,-97.67349246,CONCORDIA,KS
MORRIS COUNTY HOSPITAL,38.66581715,-96.49964387,COUNCIL GROVE,KS
LANE COUNTY HOSPITAL,38.48046807,-100.4691538,DIGHTON,KS
SUSAN B ALLEN MEMORIAL HOSPITAL,37.81828421,-96.8589003,EL DORADO,KS
WESTERN PLAINS MEDICAL COMPLEX,37.78627625,-100.0174055,DODGE CITY,KS
PREMIER SURGICAL INSTITUTE,37.0781128,-94.62253316,GALENA,KS
MORTON COUNTY HOSPITAL,37.00178366,-101.9053347,ELKHART,KS
ELLINWOOD DISTRICT HOSPITAL,38.36032821,-98.58064947,ELLINWOOD,KS
ELLSWORTH COUNTY MEDICAL CENTER,38.74271097,-98.21966048,ELLSWORTH,KS
NEWMAN REGIONAL HEALTH,38.41172287,-96.19619855,EMPORIA,KS
FREDONIA REGIONAL HOSPITAL,37.53406788,-95.81415202,FREDONIA,KS
ANDERSON COUNTY HOSPITAL,38.279877,-95.25033865,GARNETT,KS
GIRARD MEDICAL CENTER,37.51460366,-94.85772981,GIRARD,KS
GOODLAND REGIONAL MEDICAL CENTER,39.35797512,-101.713749,GOODLAND,KS
HANOVER HOSPITAL,39.89110493,-96.87514381,HANOVER,KS
HARPER HOSPITAL DISTRICT NO 5,37.28398912,-98.03292624,HARPER,KS
HIAWATHA COMMUNITY HOSPITAL,39.852337,-95.53078626,HIAWATHA,KS
GRAHAM COUNTY HOSPITAL,39.37212269,-99.84460633,HILL CITY,KS
HILLSBORO COMMUNITY HOSPITAL,38.34478026,-97.20483854,HILLSBORO,KS
SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221,-71.10694346,CAMBRIDGE,MA
HUTCHINSON REGIONAL MEDICAL CENTER INC,38.07991815,-97.89161554,HUTCHINSON,KS
CLARA BARTON HOSPITAL,38.52243533,-98.77846324,HOISINGTON,KS
HOLTON COMMUNITY HOSPITAL,39.48007957,-95.75153755,HOLTON,KS
HORTON COMMUNITY HOSPITAL,39.67327422,-95.53049381,HORTON,KS
SHERIDAN COUNTY HOSPITAL,39.35439181,-100.4319894,HOXIE,KS
STEVENS COUNTY HOSPITAL,37.17111174,-101.3491863,HUGOTON,KS
MERCY HOSPITAL INDEPENDENCE,37.22477863,-95.71672646,INDEPENDENCE,KS
GEARY COMMUNITY HOSPITAL,39.01390578,-96.8508922,JUNCTION CITY,KS
PROVIDENCE MEDICAL CENTER,39.12665644,-94.78670274,KANSAS CITY,KS
RAINBOW MENTAL HLTH FACILITY,39.05996187,-94.61057269,KANSAS CITY,KS
SELECT SPECIALTY HOSPITAL OF KS CITY,39.12431389,-94.78685564,KANSAS CITY,KS
SAINT LUKE'S CUSHING HOSPITAL,39.30731117,-94.91834632,LEAVENWORTH,KS
UNIVERSITY OF KANSAS HOSPITAL,39.05616701,-94.61129892,KANSAS CITY,KS
KIOWA DISTRICT HOSPITAL,37.01511053,-98.48361721,KIOWA,KS
KEARNY COUNTY HOSPITAL,37.94659327,-101.2519299,LAKIN,KS
LARNED STATE HOSPITAL,38.17149001,-99.15095108,LARNED,KS
PAWNEE  VALLEY COMMUNITY HOSPITAL,38.18375893,-99.10767022,LARNED,KS
SAINT JOHN HOSPITAL,39.28261998,-94.90333884,LEAVENWORTH,KS
KANSAS CITY ORTHOPAEDIC INSTITUTE,38.92668606,-94.62820229,LEAWOOD,KS
SOUTHWEST MEDICAL CENTER,37.05668308,-100.9267883,LIBERAL,KS
JEWELL COUNTY HOSPITAL,39.78621968,-98.19983034,MANKATO,KS
LINCOLN COUNTY HOSPITAL,39.04541184,-98.14389058,LINCOLN,KS
LINDSBORG COMMUNITY HOSPITAL,38.57295398,-97.68353216,LINDSBORG,KS
HOSPITAL DISTRICT 1 OF RICE COUNTY,38.34142551,-98.21677665,LYONS,KS
ST. LUKE HOSPITAL & LIVING CENTER,38.34268709,-97.01050833,MARION,KS
SOUTHCOAST BEHAVIORAL HEALTH,41.67274714,-70.98471383,DARTMOUTH,MA
WICHITA COUNTY HEALTH CENTER,38.47534448,-101.3550783,LEOTI,KS
HODGEMAN COUNTY HEALTH CENTER,38.08325274,-99.9033644,JETMORE,KS
STANTON COUNTY HOSPITAL,37.57407557,-101.7498966,JOHNSON,KS
KINGMAN COMMUNITY HOSPITAL,37.64764868,-98.12321998,KINGMAN,KS
EDWARDS COUNTY HOSPITAL,37.92124642,-99.42022212,KINSLEY,KS
RUSH COUNTY MEMORIAL HOSPITAL,38.53054231,-99.31702711,LA CROSSE,KS
LAWRENCE MEMORIAL HOSPITAL,38.97887459,-95.24868534,LAWRENCE,KS
COMMUNITY MEMORIAL HEALTHCARE,39.84870013,-96.63543924,MARYSVILLE,KS
MEADE DISTRICT HOSPITAL,37.28659962,-100.3340899,MEADE,KS
MEDICINE LODGE MEMORIAL HOSPITAL,37.28917464,-98.57724417,MEDICINE LODGE,KS
OTTAWA COUNTY HEALTH CENTER,39.12933196,-97.70394425,MINNEAPOLIS,KS
HEBREW REHABILITATION CENTER AT DEDHAM,42.26653577,-71.19502243,DEDHAM,MA
DR JOHN C CORRIGAN MENTAL HEALTH CENTER,41.70748691,-71.14571447,FALL RIVER,MA
BAY RIDGE HOSPITAL BEVERLY,42.47162011,-70.95676093,LYNN,MA
HOLY FAMILY HOSPITAL AND MEDICAL CENTER,42.7277,-71.1683,METHUEN,MA
HIGH POINT TREATMENT CENTER,41.89439787,-70.9145002,MIDDLEBOROUGH,MA
MCLEAN SOUTHEAST,41.90167974,-70.91603352,MIDDLEBOROUGH,MA
HEALTHSOUTH REHABILITATION HOSPITAL OF WESTERN MASS,42.15577594,-72.47207734,LUDLOW,MA
BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,42.2771,-71.2369,NEEDHAM,MA
NEW BEDFORD REHABILITATION HOSPITAL,41.74072523,-70.94575361,NEW BEDFORD,MA
NORWOOD HOSPITAL,42.189,-71.2021,NORWOOD,MA
WESTWOOD/PEMBROKE HEALTH SYSTEM PEMBROKE,42.09762372,-70.76445864,PEMBROKE,MA
SPAULDING REHABILITATION HOSPITAL CAPE COD,41.7329845,-70.46810284,SANDWICH,MA
CAMBRIDGE HEALTH ALLIANCE - SOMERVILLE CAMPUS,42.39,-71.1094,SOMERVILLE,MA
SHRINERS' HOSPITAL FOR CHILDREN,42.12131503,-72.59237295,SPRINGFIELD,MA
"WALDEN BEHAVIORAL CARE, LLC",42.36930152,-71.24944546,WALTHAM,MA
WHITTIER REHABILITATION HOSPITAL,42.27647967,-71.56784178,WESTBOROUGH,MA
WESTERN MASSACHUSETTS HOSPITAL,42.11036973,-72.70091012,WESTFIELD,MA
DE QUEEN MEDICAL CENTER,34.04810079,-94.35258284,DE QUEEN,AR
MERCY HOSPITAL FORT SMITH,35.35586599,-94.35205497,FORT SMITH,AR
HEALTHSOUTH REHABILITATION HOSPITAL OF FORT SMITH,35.37394031,-94.41875448,FORT SMITH,AR
VALLEY BEHAVIORAL HEALTH SYSTEM,35.34133753,-94.31306819,BARLING,AR
SPARKS REGIONAL MEDICAL CENTER,35.37494781,-94.4194573,FORT SMITH,AR
OZARK HEALTH,35.57550987,-92.45293011,CLINTON,AR
WHITE COUNTY MEDICAL CENTER - SOUTH CAMPUS,35.23409441,-91.73107431,SEARCY,AR
WHITE COUNTY MEDICAL CENTER - NORTH CAMPUS,35.25188604,-91.69700113,SEARCY,AR
CHAMBERS MEMORIAL HOSPITAL,35.05442978,-93.38805914,DANVILLE,AR
RIVER VALLEY MEDICAL CENTER,35.22047614,-93.15729817,DARDANELLE,AR
BAPTIST HEALTH MEDICAL CENTER - ARKADELPHIA,34.12291357,-93.08882416,ARKADELPHIA,AR
MERCY HOSPITAL BERRYVILLE,36.3590621,-93.55182577,BERRYVILLE,AR
EUREKA SPRINGS HOSPITAL,36.40016379,-93.74423592,EUREKA SPRINGS,AR
CHICOT MEMORIAL HOSPITAL,33.30659877,-91.29038904,LAKE VILLAGE,AR
SOUTHEAST REHABILITATION HOSPITAL,33.30629397,-91.28958992,LAKE VILLAGE,AR
BRADLEY COUNTY MEDICAL CENTER,33.61036413,-92.05925489,WARREN,AR
FIVE RIVER MEDICAL CENTER,36.28976027,-90.99738763,POCAHONTAS,AR
FORREST CITY MEDICAL CENTER,35.04001925,-90.77588392,FORREST CITY,AR
RIVENDELL BEHAVIORAL HEALTH SERVICES,34.61384598,-92.53293133,BENTON,AR
SALINE MEMORIAL HOSPITAL,34.5733526,-92.58599017,BENTON,AR
DREW MEMORIAL HOSPITAL,33.61088459,-91.81679407,MONTICELLO,AR
DALLAS COUNTY MEDICAL CENTER,33.81085539,-92.42558764,FORDYCE,AR
NEA BAPTIST MEMORIAL HEALTH,35.86682937,-90.63651431,JONESBORO,AR
ST. BERNARDS BEHAVIORAL HEALTH,35.85221482,-90.66978926,JONESBORO,AR
ST. BERNARDS MEDICAL CENTER,35.83649802,-90.70261858,JONESBORO,AR
THE SURGICAL HOSPITAL OF JONESBORO,35.81006986,-90.69154203,JONESBORO,AR
CRITTENDEN HOSPITAL ASSOCIATION,35.14311024,-90.18909851,WEST MEMPHIS,AR
HELENA REGIONAL MEDICAL CENTER,34.51028534,-90.62710336,HELENA,AR
OUACHITA CO. MEDICAL CENTER,33.57582113,-92.83673933,CAMDEN,AR
PIKE COUNTY MEMORIAL HOSPITAL,34.07094622,-93.68683939,MURFREESBORO,AR
NORTH ARKANSAS REGIONAL MEDICAL CENTER,36.23653136,-93.10913937,HARRISON,AR
BAXTER REGIONAL MEDICAL CENTER,36.34210333,-92.39654421,MOUNTAIN HOME,AR
ASHLEY COUNTY MEDICAL CENTER,33.13845416,-91.93879905,CROSSETT,AR
DE WITT HOSPITAL & NURSING HOME,34.27979487,-91.33823119,DE WITT,AR
MEDICAL CENTER OF SOUTH ARKANSAS,33.2207269,-92.67109375,EL DORADO,AR
STONE COUNTY MEDICAL CENTER,35.85658313,-92.08286453,MOUNTAIN VIEW,AR
MCGEHEE-DESHA COUNTY HOSPITAL,33.61845532,-91.39227634,MC GEHEE,AR
CONWAY REGIONAL MEDICAL CENTER,35.08566805,-92.4578836,CONWAY,AR
CONWAY REGIONAL REHABILITATION HOSPITAL,35.08929113,-92.45568605,CONWAY,AR
FULTON COUNTY HOSPITAL,36.38290088,-91.81030795,SALEM,AR
LAWRENCE MEMORIAL HOSPITAL,36.0737585,-90.96782345,WALNUT RIDGE,AR
JOHNSON REGIONAL MEDICAL CENTER,35.46157579,-93.44408063,CLARKSVILLE,AR
GREAT RIVER MEDICAL CENTER,35.94301993,-89.91731125,BLYTHEVILLE,AR
SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,35.69970508,-89.97557004,OSCEOLA,AR
MAGNOLIA HOSPITAL,33.27419818,-93.23913276,MAGNOLIA,AR
PIGGOTT COMMUNITY HOSPITAL,36.39011947,-90.20483796,PIGGOTT,AR
BAPTIST HEALTH - HEBER SPRINGS,35.48856958,-92.05798114,HEBER SPRINGS,AR
ST. VINCENT MORRILTON,35.16801491,-92.72135132,MORRILTON,AR
ST. MARY'S REGIONAL MEDICAL CENTER,35.28355546,-93.15007797,RUSSELLVILLE,AR
UAMS MEDICAL CENTER,34.74902515,-92.32013731,LITTLE ROCK,AR
BAPTIST HEALTH MEDICAL CENTER - NORTH LITTLE ROCK,34.78365489,-92.22340916,LITTLE ROCK,AR
ARKANSAS SURGICAL HOSPITAL,34.80021039,-92.34888715,NORTH LITTLE ROCK,AR
ST. VINCENT MEDICAL CENTER - NORTH,34.81309517,-92.20769063,SHERWOOD,AR
NORTH METRO MEDICAL CENTER,34.87342271,-92.12492549,JACKSONVILLE,AR
UNITED METHODIST BEHAVIORAL HEALTH SYSTEMS,34.87643567,-92.39441325,MAUMELLE,AR
BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK,34.74389335,-92.38065104,LITTLE ROCK,AR
ST. VINCENT REHABILITATION HOSPITAL,34.81339713,-92.20902203,SHERWOOD,AR
ST. VINCENT DOCTORS HOSPITAL,34.74770221,-92.34409912,LITTLE ROCK,AR
ARKANSAS HEART HOSPITAL,34.7391732,-92.39327696,LITTLE ROCK,AR
THE BRIDGEWAY,34.82206665,-92.35476763,NORTH LITTLE ROCK,AR
LEO N. LEVI NATIONAL ARTHRITIS HOSPITAL,34.50989707,-93.05757749,HOT SPRINGS,AR
HOT SPRINGS REHABILITATION CENTER,34.51212501,-93.05260787,HOT SPRINGS,AR
HEALTHPARK HOSPITAL,34.46425123,-93.07493223,HOT SPRINGS,AR
NATIONAL PARK MEDICAL CENTER,34.48610511,-93.03538527,HOT SPRINGS,AR
CHI ST VINCENT HOSPITAL HOT SPRINGS,34.46802567,-93.06627041,HOT SPRINGS,AR
ARKANSAS METHODIST MEDICAL CENTER,36.05194431,-90.49845704,PARAGOULD,AR
BAPTIST HEALTH MEDICAL CENTER - HOT SPRING COUNTY,34.35877404,-92.7858884,MALVERN,AR
ARKANSAS DEPT. OF CORRECTION-DIAGNOSTIC UNIT,34.22219143,-92.08268605,PINE BLUFF,AR
JEFFERSON REGIONAL MEDICAL CENTER,34.18773469,-92.0176802,PINE BLUFF,AR
WHITE RIVER MEDICAL CENTER,35.76786926,-91.63459098,BATESVILLE,AR
COMMUNITY MEDICAL CENTER OF IZARD COUNTY,36.12677685,-92.12808717,CALICO ROCK,AR
HEALTHSOUTH REHABILITATION HOSPITAL,36.10909938,-94.15484504,FAYETTEVILLE,AR
NORTHWEST MEDICAL CENTER,36.17987716,-94.13664285,SPRINGDALE,AR
VANTAGE POINT OF NORTHWEST ARKANSAS,36.12789076,-94.11985143,FAYETTEVILLE,AR
REGENCY HOSPITAL OF NORTHWEST ARKANSAS,36.07776768,-94.15840924,FAYETTEVILLE,AR
WASHINGTON REGIONAL MEDICAL CENTER,36.10928262,-94.16005156,FAYETTEVILLE,AR
NORTHWEST MEDICAL CENTER - WILLOW CREEK WOMEN'S HOSPITAL,36.13551027,-94.18621922,SPRINGDALE,AR
SPARKS MEDICAL CENTER VAN BUREN,35.43540066,-94.33879771,VAN BUREN,AR
SILOAM SPRINGS REGIONAL HOSPITAL,36.18993552,-94.50714921,SILOAM SPRINGS,AR
NORTHWEST MEDICAL CENTER - BENTONVILLE,36.33990633,-94.1913569,BENTONVILLE,AR
ST. MARY - ROGERS MEMORIAL HOSPITAL,36.33315533,-94.13400782,ROGERS,AR
MENA REGIONAL HEALTH SYSTEM,34.5890536,-94.22163124,MENA,AR
WADLEY REGIONAL MEDICAL CENTER AT HOPE,33.64817908,-93.58441613,HOPE,AR
HOWARD MEMORIAL HOSPITAL,33.95267275,-93.85717846,NASHVILLE,AR
MERCY HOSPITAL BOONEVILLE,35.14032192,-93.93517063,BOONEVILLE,AR
MERCY HOSPITAL PARIS,35.28929334,-93.72487855,PARIS,AR
LITTLE RIVER MEMORIAL HOSPITAL,33.66925282,-94.13485202,ASHDOWN,AR
ARKANSAS STATE HOSPITAL,34.7501026,-92.32433467,LITTLE ROCK,AR
BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK,34.65732672,-92.40274425,LITTLE ROCK,AR
HARRIS HOSPITAL,35.60856885,-91.26506006,NEWPORT,AR
HEALTHSOUTH REHABILITATION HOSPITAL OF JONESBORO,35.8326775,-90.69303591,JONESBORO,AR
NEA BAPTIST MEMORIAL HOSPITAL,35.80822572,-90.66634042,JONESBORO,AR
OZARKS COMMUNITY HOSPITAL OF GRAVETTE,36.40858329,-94.45911011,GRAVETTE,AR
PHYSICIANS' SPECIALTY HOSPITAL,36.12132636,-94.1340396,FAYETTEVILLE,AR
PINNACLE POINTE BEHAVIORAL HEALTHCARE SYSTEM,34.7461006,-92.40171453,LITTLE ROCK,AR
REGENCY HOSPITAL OF SPRINGDALE,36.18053846,-94.13697878,SPRINGDALE,AR
"SELECT SPECIALTY HOSPITAL - FORT SMITH, INC.",35.37501657,-94.41973301,FORT SMITH,AR
SILOAM SPRINGS MEMORIAL HOSPITAL,36.18182308,-94.54078419,SILOAM SPRINGS,AR
SPRINGWOODS BEHAVIORAL HEALTH SERVICES,36.10848311,-94.18683551,FAYETTEVILLE,AR
CHRISTUS DUBUIS OF FORTH SMITH,35.35586935,-94.35252746,FORT SMITH,AR
ADVANCED CARE HOSPITAL OF WHITE COUNTY,35.23363995,-91.73120168,SEARCY,AR
BAPTIST HEALTH MEDICAL CENTER-STUTTGART,34.5175108,-91.55829954,STUTTGART,AR
CROSSRIDGE COMMUNITY HOSPITAL,35.21955792,-90.78664054,WYNNE,AR
MERCY HOSPITAL WALDRON,34.89455358,-94.105868,WALDRON,AR
ARKANSAS CHILDREN'S HOSPITAL,34.74323635,-92.29317669,LITTLE ROCK,AR
"BAPTIST HEALTH EXTENDED CARE HOSPITAL-LITTLE ROCK, INC.",34.7441789,-92.38121,LITTLE ROCK,AR
BAPTIST HEALTH REHABILITATION INSTITUTE,34.74429608,-92.38181609,LITTLE ROCK,AR
HOWARD MEMORIAL HOSPITAL,33.94972276,-93.88054918,NASHVILLE,AR
VETERANS HEALTH CARE SYSTEM OF THE OZARKS,36.08044877,-94.16005193,FAYETTEVILLE,AR
JOHN L. MCCLELLAN MEMORIAL VETERANS HOSPITAL,34.74610005,-92.32042399,LITTLE ROCK,AR
EUGENE J. TOWBIN HEALTHCARE CENTER,34.77768604,-92.29685263,NORTH LITTLE ROCK,AR
CHRISTUS DUBUIS HOSPITAL OF HOT SPRINGS,34.46805422,-93.0672341,HOT SPRINGS,AR
CORNERSTONE HOSPITAL OF NORTH LITTLE ROCK,34.87316573,-92.12547515,JACKSONVILLE,AR
MERCY ORTHOPEDIC HOSPITAL FORT SMITH,35.34745698,-94.34345322,FORT SMITH,AR
OAKRIDGE BEHAVIORAL CENTER,35.1528922,-90.17718931,WEST MEMPHIS,AR
RIVERVIEW BEHAVIORAL HEALTH,33.46107002,-94.03409087,TEXARKANA,AR
ARKANSAS DEPARTMENT OF CORRECTION - OUACHITA RIVER UNIT INPATIENT CARE FACILITY,34.34486847,-92.84270041,MALVERN,AR
ST. VINCENT INFIRMARY HEALTH SYSTEM,34.75001981,-92.33939373,LITTLE ROCK,AR
ACUITY SPECIALTY HOSPITAL OF ARIZONA AT SUN CITY,33.60904041,-112.2984608,SUN CITY,AZ
CORNERSTONE HOSPITAL LITTLE ROCK,34.75040053,-92.33858471,LITTLE ROCK,AR
"COBALT REHABILITATION HOSPITAL IV, LLC",33.63931726,-112.3411355,SURPRISE,AZ
COPPER SPRINGS HOSPITAL INC,33.46527292,-112.2876832,AVONDALE,AZ
BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,32.1758547,-110.9306987,TUCSON,AZ
CARONDELET ST JOSEPH'S HOSPITAL,32.22650613,-110.8551215,TUCSON,AZ
ARKANSAS VALLEY REGIONAL MEDICAL CENTER,37.97806683,-103.5495788,LA JUNTA,CO
BLOOMIN BABIES BIRTH CENTER LLC,39.08790083,-108.5614773,GRAND JUNCTION,CO
CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,39.67036625,-104.9743791,DENVER,CO
CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,38.86520555,-104.8223383,COLORADO SPRINGS,CO
CENTURA HEALTH-ST FRANCIS MEDICAL CENTER,38.93863911,-104.717482,COLORADO SPRINGS,CO
CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,38.23380336,-104.6225777,PUEBLO,CO
GREEN VALLEY HOSPITAL,31.80657111,-111.0100185,GREEN VALLEY,AZ
HEALTHSOUTH REHABILITATION HOSPITAL OF SOUTHERN ARIZONA,32.31859103,-111.0084693,TUCSON,AZ
NORTHWEST MED CENTER,32.320004,-111.0101227,TUCSON,AZ
CENTURA HEALTH-ST THOMAS MORE HOSPITAL,38.45529191,-105.2309468,CANON CITY,CO
CHILDREN'S HOSPITAL COLORADO,39.74218007,-104.8344576,AURORA,CO
UNIVERSITY OF COLORADO HEALTH AT MEMORIAL HOSPITAL CENTRAL,38.83946663,-104.7994536,COLORADO SPRINGS,CO
PARKER ADVENTIST HOSPITAL,39.54820081,-104.7710241,PARKER,CO
MEMORIAL HOSPITAL INC,37.16197765,-83.76202402,MANCHESTER,KY
HEARTLAND SURGICAL SPEC HOSPITAL,38.93288391,-94.65124218,OVERLAND PARK,KS
PROMISE HOSPITAL OF OVERLAND PARK,38.93986624,-94.66251323,OVERLAND PARK,KS
T J HEALTH COLUMBIA,37.09664157,-85.29454565,COLUMBIA,KY
THE MEDICAL CENTER AT SCOTTSVILLE,36.76147503,-86.21496916,SCOTTSVILLE,KY
CASEY COUNTY HOSPITAL,37.31771681,-84.93317191,LIBERTY,KY
THE MEDICAL CENTER AT ALBANY,36.69818763,-85.14755493,ALBANY,KY
CUMBERLAND COUNTY HOSPITAL,36.79619458,-85.37296207,BURKESVILLE,KY
MARCUM AND WALLACE MEMORIAL HOSPITAL,37.7061971,-83.97727714,IRVINE,KY
THE RIDGE BEHAVIORAL HEALTH SYSTEM,38.00479365,-84.44240552,LEXINGTON,KY
UNIVERSITY OF KY HOSPITAL,38.03096461,-84.50744299,LEXINGTON,KY
UK HEALTHCARE GOOD SAMARITAN HOSPITAL,38.04231141,-84.50103896,LEXINGTON,KY
HIGHLANDS REGIONAL MEDICAL CENTER,37.72901006,-82.76732008,PRESTONSBURG,KY
MCDOWELL ARH HOSPITAL,37.45670646,-82.74720787,MCDOWELL,KY
SAINT JOSEPH - MARTIN,37.57882455,-82.75030775,MARTIN,KY
PARKWAY REGIONAL HOSPITAL,36.51903178,-88.89567406,FULTON,KY
HARDIN MEMORIAL HOSPITAL,37.7099441,-85.87629633,ELIZABETHTOWN,KY
JANE TODD CRAWFORD MEMORIAL HOSPITAL,37.24286992,-85.49479091,GREENSBURG,KY
THE MEDICAL CENTER AT CAVERNA,37.16130615,-85.92303816,HORSE CAVE,KY
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,38.23533009,-85.63293693,LOUISVILLE,KY
SAINTS MARY & ELIZABETH HOSPITAL,38.17826438,-85.79391641,LOUISVILLE,KY
THE BROOK - DUPONT,38.23569663,-85.62734095,LOUISVILLE,KY
HEALTHSOUTH NORTHERN KENTUCKY REHABILITATION HOSPITAL,39.01261227,-84.56661519,EDGEWOOD,KY
THE JAMES B. HAGGIN MEMORIAL HOSPITAL,37.75706388,-84.84873911,HARRODSBURG,KY
NICHOLAS COUNTY HOSPITAL,38.3159032,-84.05934766,CARLISLE,KY
OHIO COUNTY HOSPITAL,37.44846699,-86.89644768,HARTFORD,KY
BAPTIST HEALTH LA GRANGE,38.39489019,-85.37606515,LAGRANGE,KY
ST. ELIZABETH OWEN,38.54239876,-84.84113943,OWENTON,KY
ADCARE HOSPITAL OF WORCESTER INC,42.27641208,-71.79491979,WORCESTER,MA
EDITH NOURSE ROGERS MEMORIAL VETERANS HOSPITAL,42.5047,-71.2744,BEDFORD,MA
HEALTHSOUTH NEW ENGLAND REHABILIATION AT BEVERLY,42.56098687,-70.88723563,BEVERLY,MA
AMESBURY HEALTH CENTER,42.8484144,-70.93338025,AMESBURY,MA
BETH ISRAEL DEACONESS MEDICAL CENTER - WEST CAMPUS,42.3379,-71.1092,BOSTON,MA
MCLEAN HOSPITAL CORPORATION,42.39373021,-71.19129535,BELMONT,MA
"ARBOUR HOSPITAL, THE",42.31581841,-71.11227314,BOSTON,MA
CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,41.68839954,-70.6023851,BOURNE,MA
ST. ELIZABETH'S MEDICAL CENTER,42.3487,-71.1485,BOSTON,MA
HEALTHSOUTH BRAINTREE REHABILITATION HOSPITAL,42.19813307,-71.01851252,BRAINTREE,MA
GOOD SAMARITAN MEDICAL CENTER,42.0979,-71.0619,BROCKTON,MA
SIGNATURE HEALTHCARE BROCKTON HOSPITAL,42.0879,-70.9915,BROCKTON,MA
BOURNEWOOD HOSPITAL,42.29831857,-71.14928568,BROOKLINE,MA
MASSACHUSETTS HOSPITAL SCHOOL,42.17599054,-71.12525626,CANTON,MA
NORCAP LODGE,42.05013664,-71.24107552,FOXBOROUGH,MA
NORTHEAST HOSPITAL CORPORATION - ADDISON GILBERT CAMPUS,42.6255,-70.6806,GLOUCESTER,MA
WHITTIER PAVILION,42.77854696,-71.07317637,HAVERHILL,MA
VIBRA HOSPITAL OF WESTERN MASS CENTRAL CAMPUS,42.20189928,-71.89882734,LEICESTER,MA
WHITTIER REHABILITATION HOSPITAL BRADFORD,42.76161908,-71.11889838,HAVERHILL,MA
NORTHAMPTON VA MEDICAL CENTER,42.3496,-72.6824,LEEDS,MA
HEALTHSOUTH NEW ENGLAND REH AT LOWELL,42.64518936,-71.36692968,LOWELL,MA
LOWELL GENERAL HOSPITAL,42.6472,-71.3421,LOWELL,MA
VIBRA HOSPITAL OF WESTERN MASSACHUSETTS,42.12051836,-72.54743842,SPRINGFIELD,MA
KINDRED HOSPITAL NORTHEAST - STOUGHTON,42.1007058,-71.08164806,STOUGHTON,MA
NEW ENGLAND SINAI HOSPITAL,42.14462655,-71.09882863,STOUGHTON,MA
TAUNTON STATE HOSPITAL,41.91267154,-71.10220588,TAUNTON,MA
TEWKSBURY HOSPITAL,42.6070742,-71.2182232,TEWKSBURY,MA
GOOD HANDS MEDICAL,39.37272265,-76.80098951,FOXRIDGE,MD
WORCESTER RECOVERY CENTER AND HOSPITAL,42.27966719,-71.76906694,WORCESTER,MA
UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,38.52931304,-76.97232828,LA PLATA,MD
UNIVERITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,39.13766768,-76.62323886,GLEN BURNIE,MD
